"Study","SampleSize","Scenario","Replication","Method","Success"
"Main",500,"Skew-normal",433,"Semiparametric",TRUE
"Main",500,"Skew-normal",535,"OLS",TRUE
"Main",500,"Skew-normal",535,"Semiparametric",TRUE
"Main",200,"Skew-normal",59,"OLS",TRUE
"Main",200,"Skew-normal",59,"Semiparametric",TRUE
"Main",200,"Skew-normal",770,"OLS",TRUE
"Main",200,"Skew-normal",770,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",720,"OLS",TRUE
"Main",200,"Symmetric bimodal",720,"Semiparametric",TRUE
"Main",200,"Skew-normal",467,"OLS",TRUE
"Main",200,"Skew-normal",467,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",606,"OLS",TRUE
"Main",200,"Asymmetric mixture",606,"Semiparametric",TRUE
"Main",500,"Skew-normal",570,"OLS",TRUE
"Main",500,"Skew-normal",570,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",790,"OLS",TRUE
"Main",200,"Asymmetric mixture",790,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",419,"OLS",TRUE
"Main",200,"Asymmetric mixture",419,"Semiparametric",TRUE
"Main",500,"Skew-normal",840,"OLS",TRUE
"Main",500,"Skew-normal",840,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",450,"OLS",TRUE
"Main",200,"Symmetric bimodal",450,"Semiparametric",TRUE
"Main",200,"Skew-normal",499,"OLS",TRUE
"Main",200,"Skew-normal",499,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",402,"OLS",TRUE
"Main",200,"Asymmetric mixture",402,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",524,"OLS",TRUE
"Main",500,"Asymmetric mixture",524,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",862,"OLS",TRUE
"Main",500,"Symmetric bimodal",862,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",421,"OLS",TRUE
"Main",200,"Symmetric bimodal",421,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",289,"OLS",TRUE
"Main",200,"Symmetric bimodal",289,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",919,"OLS",TRUE
"Main",500,"Asymmetric mixture",919,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",85,"OLS",TRUE
"Main",200,"Asymmetric mixture",85,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",463,"OLS",TRUE
"Main",200,"Asymmetric mixture",463,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",890,"OLS",TRUE
"Main",500,"Asymmetric mixture",890,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",726,"OLS",TRUE
"Main",500,"Symmetric bimodal",726,"Semiparametric",TRUE
"Main",500,"Skew-normal",262,"OLS",TRUE
"Main",500,"Skew-normal",262,"Semiparametric",TRUE
"Main",200,"Skew-normal",319,"OLS",TRUE
"Main",200,"Skew-normal",319,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",984,"OLS",TRUE
"Main",500,"Asymmetric mixture",984,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",39,"OLS",TRUE
"Main",200,"Asymmetric mixture",39,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",390,"OLS",TRUE
"Main",200,"Asymmetric mixture",390,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",185,"OLS",TRUE
"Main",200,"Symmetric bimodal",185,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",927,"OLS",TRUE
"Main",200,"Symmetric bimodal",927,"Semiparametric",TRUE
"Main",500,"Skew-normal",792,"OLS",TRUE
"Main",500,"Skew-normal",792,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",666,"OLS",TRUE
"Main",200,"Asymmetric mixture",666,"Semiparametric",TRUE
"Main",200,"Skew-normal",567,"OLS",TRUE
"Main",200,"Skew-normal",567,"Semiparametric",TRUE
"Main",200,"Gaussian",464,"OLS",TRUE
"Main",200,"Gaussian",464,"Semiparametric",TRUE
"Main",200,"Gaussian",415,"OLS",TRUE
"Main",200,"Gaussian",415,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",324,"OLS",TRUE
"Main",200,"Asymmetric mixture",324,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",555,"OLS",TRUE
"Main",500,"Symmetric bimodal",555,"Semiparametric",TRUE
"Main",200,"Gaussian",824,"OLS",TRUE
"Main",200,"Gaussian",824,"Semiparametric",TRUE
"Main",200,"Gaussian",887,"OLS",TRUE
"Main",200,"Gaussian",887,"Semiparametric",TRUE
"Main",500,"Gaussian",39,"OLS",TRUE
"Main",500,"Gaussian",39,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",436,"OLS",TRUE
"Main",500,"Asymmetric mixture",436,"Semiparametric",TRUE
"Main",200,"Skew-normal",262,"OLS",TRUE
"Main",200,"Skew-normal",262,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",757,"OLS",TRUE
"Main",500,"Asymmetric mixture",757,"Semiparametric",TRUE
"Main",200,"Skew-normal",598,"OLS",TRUE
"Main",200,"Skew-normal",598,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",623,"OLS",TRUE
"Main",500,"Asymmetric mixture",623,"Semiparametric",TRUE
"Main",200,"Gaussian",722,"OLS",TRUE
"Main",200,"Gaussian",722,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",266,"OLS",TRUE
"Main",200,"Asymmetric mixture",266,"Semiparametric",TRUE
"Main",200,"Gaussian",886,"OLS",TRUE
"Main",200,"Gaussian",886,"Semiparametric",TRUE
"Main",500,"Skew-normal",939,"OLS",TRUE
"Main",500,"Skew-normal",939,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",252,"OLS",TRUE
"Main",500,"Symmetric bimodal",252,"Semiparametric",TRUE
"Main",500,"Gaussian",160,"OLS",TRUE
"Main",500,"Gaussian",160,"Semiparametric",TRUE
"Main",200,"Skew-normal",709,"OLS",TRUE
"Main",200,"Skew-normal",709,"Semiparametric",TRUE
"Main",200,"Gaussian",992,"OLS",TRUE
"Main",200,"Gaussian",992,"Semiparametric",TRUE
"Main",500,"Gaussian",905,"OLS",TRUE
"Main",500,"Gaussian",905,"Semiparametric",TRUE
"Main",500,"Gaussian",509,"OLS",TRUE
"Main",500,"Gaussian",509,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",452,"OLS",TRUE
"Main",500,"Asymmetric mixture",452,"Semiparametric",TRUE
"Main",200,"Skew-normal",313,"OLS",TRUE
"Main",200,"Skew-normal",313,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",260,"OLS",TRUE
"Main",200,"Symmetric bimodal",260,"Semiparametric",TRUE
"Main",200,"Gaussian",957,"OLS",TRUE
"Main",200,"Gaussian",957,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",408,"OLS",TRUE
"Main",200,"Asymmetric mixture",408,"Semiparametric",TRUE
"Main",200,"Gaussian",876,"OLS",TRUE
"Main",200,"Gaussian",876,"Semiparametric",TRUE
"Main",200,"Gaussian",621,"OLS",TRUE
"Main",200,"Gaussian",621,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",105,"OLS",TRUE
"Main",500,"Symmetric bimodal",105,"Semiparametric",TRUE
"Main",500,"Skew-normal",780,"OLS",TRUE
"Main",500,"Skew-normal",780,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",321,"OLS",TRUE
"Main",200,"Asymmetric mixture",321,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",139,"OLS",TRUE
"Main",200,"Symmetric bimodal",139,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",905,"OLS",TRUE
"Main",200,"Asymmetric mixture",905,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",629,"OLS",TRUE
"Main",200,"Asymmetric mixture",629,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",315,"OLS",TRUE
"Main",200,"Symmetric bimodal",315,"Semiparametric",TRUE
"Main",500,"Skew-normal",171,"OLS",TRUE
"Main",500,"Skew-normal",171,"Semiparametric",TRUE
"Main",500,"Skew-normal",266,"OLS",TRUE
"Main",500,"Skew-normal",266,"Semiparametric",TRUE
"Main",200,"Gaussian",616,"OLS",TRUE
"Main",200,"Gaussian",616,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",99,"OLS",TRUE
"Main",500,"Symmetric bimodal",99,"Semiparametric",TRUE
"Main",200,"Skew-normal",451,"OLS",TRUE
"Main",200,"Skew-normal",451,"Semiparametric",TRUE
"Main",500,"Skew-normal",996,"OLS",TRUE
"Main",500,"Skew-normal",996,"Semiparametric",TRUE
"Main",200,"Skew-normal",272,"OLS",TRUE
"Main",200,"Skew-normal",272,"Semiparametric",TRUE
"Main",500,"Gaussian",320,"OLS",TRUE
"Main",500,"Gaussian",320,"Semiparametric",TRUE
"Main",200,"Skew-normal",829,"OLS",TRUE
"Main",200,"Skew-normal",829,"Semiparametric",TRUE
"Main",200,"Skew-normal",518,"OLS",TRUE
"Main",200,"Skew-normal",518,"Semiparametric",TRUE
"Main",200,"Skew-normal",173,"OLS",TRUE
"Main",200,"Skew-normal",173,"Semiparametric",TRUE
"Main",200,"Skew-normal",30,"OLS",TRUE
"Main",200,"Skew-normal",30,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",345,"OLS",TRUE
"Main",200,"Symmetric bimodal",345,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",912,"OLS",TRUE
"Main",500,"Symmetric bimodal",912,"Semiparametric",TRUE
"Main",500,"Skew-normal",281,"OLS",TRUE
"Main",500,"Skew-normal",281,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",773,"OLS",TRUE
"Main",200,"Symmetric bimodal",773,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",195,"OLS",TRUE
"Main",200,"Asymmetric mixture",195,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",64,"OLS",TRUE
"Main",200,"Asymmetric mixture",64,"Semiparametric",TRUE
"Main",500,"Skew-normal",479,"OLS",TRUE
"Main",500,"Skew-normal",479,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",210,"OLS",TRUE
"Main",500,"Asymmetric mixture",210,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",74,"OLS",TRUE
"Main",200,"Asymmetric mixture",74,"Semiparametric",TRUE
"Main",500,"Skew-normal",885,"OLS",TRUE
"Main",500,"Skew-normal",885,"Semiparametric",TRUE
"Main",200,"Gaussian",543,"OLS",TRUE
"Main",200,"Gaussian",543,"Semiparametric",TRUE
"Main",500,"Skew-normal",447,"OLS",TRUE
"Main",500,"Skew-normal",447,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",623,"OLS",TRUE
"Main",200,"Symmetric bimodal",623,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",546,"OLS",TRUE
"Main",200,"Symmetric bimodal",546,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",81,"OLS",TRUE
"Main",200,"Symmetric bimodal",81,"Semiparametric",TRUE
"Main",500,"Skew-normal",420,"OLS",TRUE
"Main",500,"Skew-normal",420,"Semiparametric",TRUE
"Main",500,"Gaussian",147,"OLS",TRUE
"Main",500,"Gaussian",147,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",433,"OLS",TRUE
"Main",500,"Symmetric bimodal",433,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",519,"OLS",TRUE
"Main",200,"Asymmetric mixture",519,"Semiparametric",TRUE
"Main",500,"Gaussian",656,"OLS",TRUE
"Main",500,"Gaussian",656,"Semiparametric",TRUE
"Main",500,"Skew-normal",341,"OLS",TRUE
"Main",500,"Skew-normal",341,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",82,"OLS",TRUE
"Main",200,"Symmetric bimodal",82,"Semiparametric",TRUE
"Main",200,"Gaussian",630,"OLS",TRUE
"Main",200,"Gaussian",630,"Semiparametric",TRUE
"Main",500,"Gaussian",333,"OLS",TRUE
"Main",500,"Gaussian",333,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",456,"OLS",TRUE
"Main",500,"Symmetric bimodal",456,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",406,"OLS",TRUE
"Main",500,"Asymmetric mixture",406,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",201,"OLS",TRUE
"Main",500,"Symmetric bimodal",201,"Semiparametric",TRUE
"Main",500,"Gaussian",567,"OLS",TRUE
"Main",500,"Gaussian",567,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",370,"OLS",TRUE
"Main",200,"Symmetric bimodal",370,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",329,"OLS",TRUE
"Main",200,"Symmetric bimodal",329,"Semiparametric",TRUE
"Main",200,"Skew-normal",33,"OLS",TRUE
"Main",200,"Skew-normal",33,"Semiparametric",TRUE
"Main",500,"Skew-normal",238,"OLS",TRUE
"Main",500,"Skew-normal",238,"Semiparametric",TRUE
"Main",500,"Skew-normal",971,"OLS",TRUE
"Main",500,"Skew-normal",971,"Semiparametric",TRUE
"Main",500,"Skew-normal",195,"OLS",TRUE
"Main",500,"Skew-normal",195,"Semiparametric",TRUE
"Main",200,"Skew-normal",198,"OLS",TRUE
"Main",200,"Skew-normal",198,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",691,"OLS",TRUE
"Main",200,"Asymmetric mixture",691,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",77,"OLS",TRUE
"Main",500,"Asymmetric mixture",77,"Semiparametric",TRUE
"Main",500,"Gaussian",650,"OLS",TRUE
"Main",500,"Gaussian",650,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",639,"OLS",TRUE
"Main",200,"Asymmetric mixture",639,"Semiparametric",FALSE
"Main",200,"Asymmetric mixture",520,"OLS",TRUE
"Main",200,"Asymmetric mixture",520,"Semiparametric",TRUE
"Main",200,"Gaussian",137,"OLS",TRUE
"Main",200,"Gaussian",137,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",124,"OLS",TRUE
"Main",500,"Symmetric bimodal",124,"Semiparametric",TRUE
"Main",500,"Skew-normal",731,"OLS",TRUE
"Main",500,"Skew-normal",731,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",505,"OLS",TRUE
"Main",500,"Symmetric bimodal",505,"Semiparametric",TRUE
"Main",200,"Gaussian",12,"OLS",TRUE
"Main",200,"Gaussian",12,"Semiparametric",TRUE
"Main",200,"Skew-normal",959,"OLS",TRUE
"Main",200,"Skew-normal",959,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",458,"OLS",TRUE
"Main",200,"Symmetric bimodal",458,"Semiparametric",TRUE
"Main",200,"Gaussian",590,"OLS",TRUE
"Main",200,"Gaussian",590,"Semiparametric",TRUE
"Main",200,"Skew-normal",154,"OLS",TRUE
"Main",200,"Skew-normal",154,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",369,"OLS",TRUE
"Main",200,"Asymmetric mixture",369,"Semiparametric",FALSE
"Main",200,"Skew-normal",886,"OLS",TRUE
"Main",200,"Skew-normal",886,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",561,"OLS",TRUE
"Main",200,"Symmetric bimodal",561,"Semiparametric",TRUE
"Main",200,"Skew-normal",231,"OLS",TRUE
"Main",200,"Skew-normal",231,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",686,"OLS",TRUE
"Main",200,"Symmetric bimodal",686,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",495,"OLS",TRUE
"Main",200,"Asymmetric mixture",495,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",644,"OLS",TRUE
"Main",200,"Symmetric bimodal",644,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",858,"OLS",TRUE
"Main",200,"Asymmetric mixture",858,"Semiparametric",TRUE
"Main",500,"Skew-normal",65,"OLS",TRUE
"Main",500,"Skew-normal",65,"Semiparametric",TRUE
"Main",200,"Gaussian",700,"OLS",TRUE
"Main",200,"Gaussian",700,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",909,"OLS",TRUE
"Main",200,"Asymmetric mixture",909,"Semiparametric",FALSE
"Main",200,"Asymmetric mixture",621,"OLS",TRUE
"Main",200,"Asymmetric mixture",621,"Semiparametric",TRUE
"Main",200,"Skew-normal",592,"OLS",TRUE
"Main",200,"Skew-normal",592,"Semiparametric",TRUE
"Main",500,"Gaussian",974,"OLS",TRUE
"Main",500,"Gaussian",974,"Semiparametric",TRUE
"Main",200,"Gaussian",171,"OLS",TRUE
"Main",200,"Gaussian",171,"Semiparametric",TRUE
"Main",200,"Skew-normal",932,"OLS",TRUE
"Main",200,"Skew-normal",932,"Semiparametric",TRUE
"Main",500,"Gaussian",294,"OLS",TRUE
"Main",500,"Gaussian",294,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",720,"OLS",TRUE
"Main",500,"Symmetric bimodal",720,"Semiparametric",TRUE
"Main",200,"Gaussian",145,"OLS",TRUE
"Main",200,"Gaussian",145,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",397,"OLS",TRUE
"Main",500,"Asymmetric mixture",397,"Semiparametric",TRUE
"Main",500,"Gaussian",785,"OLS",TRUE
"Main",500,"Gaussian",785,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",9,"OLS",TRUE
"Main",500,"Asymmetric mixture",9,"Semiparametric",TRUE
"Main",200,"Skew-normal",895,"OLS",TRUE
"Main",200,"Skew-normal",895,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",549,"OLS",TRUE
"Main",500,"Asymmetric mixture",549,"Semiparametric",TRUE
"Main",500,"Gaussian",651,"OLS",TRUE
"Main",500,"Gaussian",651,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",345,"OLS",TRUE
"Main",500,"Symmetric bimodal",345,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",708,"OLS",TRUE
"Main",200,"Asymmetric mixture",708,"Semiparametric",TRUE
"Main",200,"Gaussian",414,"OLS",TRUE
"Main",200,"Gaussian",414,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",526,"OLS",TRUE
"Main",500,"Symmetric bimodal",526,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",650,"OLS",TRUE
"Main",500,"Symmetric bimodal",650,"Semiparametric",TRUE
"Main",200,"Gaussian",972,"OLS",TRUE
"Main",200,"Gaussian",972,"Semiparametric",TRUE
"Main",200,"Skew-normal",141,"OLS",TRUE
"Main",200,"Skew-normal",141,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",945,"OLS",TRUE
"Main",200,"Symmetric bimodal",945,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",788,"OLS",TRUE
"Main",500,"Symmetric bimodal",788,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",321,"OLS",TRUE
"Main",200,"Symmetric bimodal",321,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",867,"OLS",TRUE
"Main",200,"Asymmetric mixture",867,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",695,"OLS",TRUE
"Main",500,"Symmetric bimodal",695,"Semiparametric",TRUE
"Main",200,"Skew-normal",904,"OLS",TRUE
"Main",200,"Skew-normal",904,"Semiparametric",TRUE
"Main",500,"Gaussian",306,"OLS",TRUE
"Main",500,"Gaussian",306,"Semiparametric",TRUE
"Main",200,"Skew-normal",504,"OLS",TRUE
"Main",200,"Skew-normal",504,"Semiparametric",TRUE
"Main",200,"Gaussian",314,"OLS",TRUE
"Main",200,"Gaussian",314,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",663,"OLS",TRUE
"Main",200,"Asymmetric mixture",663,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",342,"OLS",TRUE
"Main",500,"Asymmetric mixture",342,"Semiparametric",TRUE
"Main",500,"Gaussian",199,"OLS",TRUE
"Main",500,"Gaussian",199,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",101,"OLS",TRUE
"Main",500,"Symmetric bimodal",101,"Semiparametric",TRUE
"Main",500,"Skew-normal",696,"OLS",TRUE
"Main",500,"Skew-normal",696,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",988,"OLS",TRUE
"Main",200,"Asymmetric mixture",988,"Semiparametric",TRUE
"Main",500,"Skew-normal",666,"OLS",TRUE
"Main",500,"Skew-normal",666,"Semiparametric",TRUE
"Main",200,"Gaussian",353,"OLS",TRUE
"Main",200,"Gaussian",353,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",587,"OLS",TRUE
"Main",500,"Symmetric bimodal",587,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",919,"OLS",TRUE
"Main",200,"Symmetric bimodal",919,"Semiparametric",FALSE
"Main",500,"Gaussian",548,"OLS",TRUE
"Main",500,"Gaussian",548,"Semiparametric",TRUE
"Main",500,"Gaussian",887,"OLS",TRUE
"Main",500,"Gaussian",887,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",63,"OLS",TRUE
"Main",500,"Asymmetric mixture",63,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",325,"OLS",TRUE
"Main",200,"Asymmetric mixture",325,"Semiparametric",TRUE
"Main",200,"Gaussian",775,"OLS",TRUE
"Main",200,"Gaussian",775,"Semiparametric",TRUE
"Main",200,"Gaussian",973,"OLS",TRUE
"Main",200,"Gaussian",973,"Semiparametric",TRUE
"Main",500,"Skew-normal",15,"OLS",TRUE
"Main",500,"Skew-normal",15,"Semiparametric",TRUE
"Main",200,"Skew-normal",248,"OLS",TRUE
"Main",200,"Skew-normal",248,"Semiparametric",TRUE
"Main",500,"Skew-normal",746,"OLS",TRUE
"Main",500,"Skew-normal",746,"Semiparametric",TRUE
"Main",200,"Gaussian",68,"OLS",TRUE
"Main",200,"Gaussian",68,"Semiparametric",TRUE
"Main",200,"Gaussian",574,"OLS",TRUE
"Main",200,"Gaussian",574,"Semiparametric",TRUE
"Main",200,"Gaussian",290,"OLS",TRUE
"Main",200,"Gaussian",290,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",594,"OLS",TRUE
"Main",200,"Asymmetric mixture",594,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",14,"OLS",TRUE
"Main",200,"Asymmetric mixture",14,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",509,"OLS",TRUE
"Main",200,"Symmetric bimodal",509,"Semiparametric",TRUE
"Main",500,"Gaussian",188,"OLS",TRUE
"Main",500,"Gaussian",188,"Semiparametric",TRUE
"Main",500,"Gaussian",823,"OLS",TRUE
"Main",500,"Gaussian",823,"Semiparametric",TRUE
"Main",200,"Gaussian",175,"OLS",TRUE
"Main",200,"Gaussian",175,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",642,"OLS",TRUE
"Main",200,"Asymmetric mixture",642,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",235,"OLS",TRUE
"Main",500,"Symmetric bimodal",235,"Semiparametric",TRUE
"Main",500,"Skew-normal",653,"OLS",TRUE
"Main",500,"Skew-normal",653,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",832,"OLS",TRUE
"Main",500,"Symmetric bimodal",832,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",627,"OLS",TRUE
"Main",200,"Symmetric bimodal",627,"Semiparametric",TRUE
"Main",200,"Gaussian",847,"OLS",TRUE
"Main",200,"Gaussian",847,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",836,"OLS",TRUE
"Main",200,"Symmetric bimodal",836,"Semiparametric",TRUE
"Main",200,"Skew-normal",252,"OLS",TRUE
"Main",200,"Skew-normal",252,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",735,"OLS",TRUE
"Main",500,"Asymmetric mixture",735,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",293,"OLS",TRUE
"Main",200,"Symmetric bimodal",293,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",559,"OLS",TRUE
"Main",500,"Asymmetric mixture",559,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",191,"OLS",TRUE
"Main",500,"Asymmetric mixture",191,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",741,"OLS",TRUE
"Main",200,"Symmetric bimodal",741,"Semiparametric",FALSE
"Main",500,"Asymmetric mixture",380,"OLS",TRUE
"Main",500,"Asymmetric mixture",380,"Semiparametric",TRUE
"Main",200,"Skew-normal",612,"OLS",TRUE
"Main",200,"Skew-normal",612,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",745,"OLS",TRUE
"Main",500,"Asymmetric mixture",745,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",478,"OLS",TRUE
"Main",200,"Asymmetric mixture",478,"Semiparametric",FALSE
"Main",200,"Asymmetric mixture",234,"OLS",TRUE
"Main",200,"Asymmetric mixture",234,"Semiparametric",TRUE
"Main",500,"Gaussian",945,"OLS",TRUE
"Main",500,"Gaussian",945,"Semiparametric",TRUE
"Main",200,"Gaussian",980,"OLS",TRUE
"Main",200,"Gaussian",980,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",33,"OLS",TRUE
"Main",500,"Symmetric bimodal",33,"Semiparametric",TRUE
"Main",200,"Skew-normal",462,"OLS",TRUE
"Main",200,"Skew-normal",462,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",334,"OLS",TRUE
"Main",200,"Symmetric bimodal",334,"Semiparametric",TRUE
"Main",200,"Gaussian",346,"OLS",TRUE
"Main",200,"Gaussian",346,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",92,"OLS",TRUE
"Main",200,"Symmetric bimodal",92,"Semiparametric",FALSE
"Main",500,"Asymmetric mixture",765,"OLS",TRUE
"Main",500,"Asymmetric mixture",765,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",198,"OLS",TRUE
"Main",200,"Symmetric bimodal",198,"Semiparametric",TRUE
"Main",200,"Gaussian",810,"OLS",TRUE
"Main",200,"Gaussian",810,"Semiparametric",TRUE
