"Study","SampleSize","Scenario","Replication","Method","Success"
"Comparator",300,"Skew-normal",321,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",321,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",321,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",321,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",321,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",321,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",321,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",321,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",321,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",321,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",321,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",321,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",321,"medflex NEM",TRUE
"Comparator",300,"Gaussian",322,"OLS",TRUE
"Comparator",300,"Gaussian",322,"Semiparametric",TRUE
"Comparator",300,"Gaussian",322,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",322,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",322,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",322,"OLS",TRUE
"Comparator",300,"Skew-normal",322,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",322,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",322,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",322,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",322,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",322,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",322,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",322,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",322,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",322,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",322,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",322,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",322,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",322,"medflex NEM",TRUE
"Comparator",300,"Gaussian",323,"OLS",TRUE
"Comparator",300,"Gaussian",323,"Semiparametric",TRUE
"Comparator",300,"Gaussian",323,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",323,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",323,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",323,"OLS",TRUE
"Comparator",300,"Skew-normal",323,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",323,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",323,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",323,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",323,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",323,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",323,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",323,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",323,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",323,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",323,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",323,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",323,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",323,"medflex NEM",TRUE
"Comparator",300,"Gaussian",324,"OLS",TRUE
"Comparator",300,"Gaussian",324,"Semiparametric",TRUE
"Comparator",300,"Gaussian",324,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",324,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",324,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",324,"OLS",TRUE
"Comparator",300,"Skew-normal",324,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",324,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",324,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",324,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",324,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",324,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",324,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",324,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",324,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",324,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",324,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",324,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",324,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",324,"medflex NEM",TRUE
"Comparator",300,"Gaussian",325,"OLS",TRUE
"Comparator",300,"Gaussian",325,"Semiparametric",TRUE
"Comparator",300,"Gaussian",325,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",325,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",325,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",325,"OLS",TRUE
"Comparator",300,"Skew-normal",325,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",325,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",325,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",325,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",325,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",325,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",325,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",325,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",325,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",325,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",325,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",325,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",325,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",325,"medflex NEM",TRUE
"Comparator",300,"Gaussian",326,"OLS",TRUE
"Comparator",300,"Gaussian",326,"Semiparametric",TRUE
"Comparator",300,"Gaussian",326,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",326,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",326,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",326,"OLS",TRUE
"Comparator",300,"Skew-normal",326,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",326,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",326,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",326,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",326,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",326,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",326,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",326,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",326,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",326,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",326,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",326,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",326,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",326,"medflex NEM",TRUE
"Comparator",300,"Gaussian",327,"OLS",TRUE
"Comparator",300,"Gaussian",327,"Semiparametric",TRUE
"Comparator",300,"Gaussian",327,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",327,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",327,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",327,"OLS",TRUE
"Comparator",300,"Skew-normal",327,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",327,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",327,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",327,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",327,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",327,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",327,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",327,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",327,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",327,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",327,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",327,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",327,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",327,"medflex NEM",TRUE
"Comparator",300,"Gaussian",328,"OLS",TRUE
"Comparator",300,"Gaussian",328,"Semiparametric",TRUE
"Comparator",300,"Gaussian",328,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",328,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",328,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",328,"OLS",TRUE
"Comparator",300,"Skew-normal",328,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",328,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",328,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",328,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",328,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",328,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",328,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",328,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",328,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",328,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",328,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",328,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",328,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",328,"medflex NEM",TRUE
"Comparator",300,"Gaussian",329,"OLS",TRUE
"Comparator",300,"Gaussian",329,"Semiparametric",TRUE
"Comparator",300,"Gaussian",329,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",329,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",329,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",329,"OLS",TRUE
"Comparator",300,"Skew-normal",329,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",329,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",329,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",329,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",329,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",329,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",329,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",329,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",329,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",329,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",329,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",329,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",329,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",329,"medflex NEM",TRUE
"Comparator",300,"Gaussian",330,"OLS",TRUE
"Comparator",300,"Gaussian",330,"Semiparametric",TRUE
"Comparator",300,"Gaussian",330,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",330,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",330,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",330,"OLS",TRUE
"Comparator",300,"Skew-normal",330,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",330,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",330,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",330,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",330,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",330,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",330,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",330,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",330,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",330,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",330,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",330,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",330,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",330,"medflex NEM",TRUE
"Comparator",300,"Gaussian",331,"OLS",TRUE
"Comparator",300,"Gaussian",331,"Semiparametric",TRUE
"Comparator",300,"Gaussian",331,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",331,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",331,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",331,"OLS",TRUE
"Comparator",300,"Skew-normal",331,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",331,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",331,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",331,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",331,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",331,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",331,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",331,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",331,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",331,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",331,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",331,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",331,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",331,"medflex NEM",TRUE
"Comparator",300,"Gaussian",332,"OLS",TRUE
"Comparator",300,"Gaussian",332,"Semiparametric",TRUE
"Comparator",300,"Gaussian",332,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",332,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",332,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",332,"OLS",TRUE
"Comparator",300,"Skew-normal",332,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",332,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",332,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",332,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",332,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",332,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",332,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",332,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",332,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",332,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",332,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",332,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",332,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",332,"medflex NEM",TRUE
"Comparator",300,"Gaussian",333,"OLS",TRUE
"Comparator",300,"Gaussian",333,"Semiparametric",TRUE
"Comparator",300,"Gaussian",333,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",333,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",333,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",333,"OLS",TRUE
"Comparator",300,"Skew-normal",333,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",333,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",333,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",333,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",333,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",333,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",333,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",333,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",333,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",333,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",333,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",333,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",333,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",333,"medflex NEM",TRUE
"Comparator",300,"Gaussian",334,"OLS",TRUE
"Comparator",300,"Gaussian",334,"Semiparametric",TRUE
"Comparator",300,"Gaussian",334,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",334,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",334,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",334,"OLS",TRUE
"Comparator",300,"Skew-normal",334,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",334,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",334,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",334,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",334,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",334,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",334,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",334,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",334,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",334,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",334,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",334,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",334,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",334,"medflex NEM",TRUE
"Comparator",300,"Gaussian",335,"OLS",TRUE
"Comparator",300,"Gaussian",335,"Semiparametric",TRUE
"Comparator",300,"Gaussian",335,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",335,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",335,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",335,"OLS",TRUE
"Comparator",300,"Skew-normal",335,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",335,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",335,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",335,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",335,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",335,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",335,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",335,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",335,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",335,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",335,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",335,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",335,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",335,"medflex NEM",TRUE
"Comparator",300,"Gaussian",336,"OLS",TRUE
"Comparator",300,"Gaussian",336,"Semiparametric",TRUE
"Comparator",300,"Gaussian",336,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",336,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",336,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",336,"OLS",TRUE
"Comparator",300,"Skew-normal",336,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",336,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",336,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",336,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",336,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",336,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",336,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",336,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",336,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",336,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",336,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",336,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",336,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",336,"medflex NEM",TRUE
"Comparator",300,"Gaussian",337,"OLS",TRUE
"Comparator",300,"Gaussian",337,"Semiparametric",TRUE
"Comparator",300,"Gaussian",337,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",337,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",337,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",337,"OLS",TRUE
"Comparator",300,"Skew-normal",337,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",337,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",337,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",337,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",337,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",337,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",337,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",337,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",337,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",337,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",337,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",337,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",337,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",337,"medflex NEM",TRUE
"Comparator",300,"Gaussian",338,"OLS",TRUE
"Comparator",300,"Gaussian",338,"Semiparametric",TRUE
"Comparator",300,"Gaussian",338,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",338,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",338,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",338,"OLS",TRUE
"Comparator",300,"Skew-normal",338,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",338,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",338,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",338,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",338,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",338,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",338,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",338,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",338,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",338,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",338,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",338,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",338,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",338,"medflex NEM",TRUE
"Comparator",300,"Gaussian",339,"OLS",TRUE
"Comparator",300,"Gaussian",339,"Semiparametric",TRUE
"Comparator",300,"Gaussian",339,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",339,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",339,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",339,"OLS",TRUE
"Comparator",300,"Skew-normal",339,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",339,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",339,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",339,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",339,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",339,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",339,"Imai quasi-Bayes",TRUE
